problem_idx,step,gen_len,steering_active,p_red,error,alpha,I_term,D_term,temperature,token,coeff,chunk_size,raw_classifier
47,1985,1985,True,0.0,0.0,0.0,0.0,0.0,0.6, add,0.0,18,0.0
47,1986,1986,True,0.0,0.0,0.0,0.0,0.0,0.6, up,0.0,19,0.0
47,1987,1987,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,20,0.0
47,1988,1988,True,0.0,0.0,0.0,0.0,0.0,0.6, and,0.0,21,0.0
47,1989,1989,True,0.0,0.0,0.0,0.0,0.0,0.6, verifying,0.0,22,0.0
47,1990,1990,True,0.0,0.0,0.0,0.0,0.0,0.6, different,0.0,23,0.0
47,1991,1991,True,7.807714733626832e-09,0.0,0.0,0.0,0.0,0.6, ways,0.0,0,-214.85338389464346
47,1992,1992,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,1,0.0
47,1993,1993,True,0.0,0.0,0.0,0.0,0.0,0.6, compute,0.0,2,0.0
47,1994,1994,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,3,0.0
47,1995,1995,True,0.0,0.0,0.0,0.0,0.0,0.6, total,0.0,4,0.0
47,1996,1996,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,5,0.0
47,1997,1997,True,0.0,0.0,0.0,0.0,0.0,0.6,So,0.0,6,0.0
47,1998,1998,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,7,0.0
47,1999,1999,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,8,0.0
47,2000,2000,True,0.0,0.0,0.0,0.0,0.0,0.6, final,0.0,9,0.0
47,2001,2001,False,0.0,0.0,0.0,0.0,0.0,0.6, answer,0.0,10,0.0
47,2002,2002,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,11,0.0
47,2003,2003,True,0.0,0.0,0.0,0.0,0.0,0.6, $,0.0,12,0.0
47,2004,2004,True,0.0,0.0,0.0,0.0,0.0,0.6,8,0.0,13,0.0
47,2005,2005,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,14,0.0
47,2006,2006,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,15,0.0
47,2007,2007,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,16,0.0
47,2008,2008,True,0.0,0.0,0.0,0.0,0.0,0.6,**,0.0,17,0.0
47,2009,2009,True,0.0,0.0,0.0,0.0,0.0,0.6,Final,0.0,18,0.0
47,2010,2010,True,0.0,0.0,0.0,0.0,0.0,0.6, Answer,0.0,19,0.0
47,2011,2011,True,0.0,0.0,0.0,0.0,0.0,0.6,**\n,0.0,20,0.0
47,2012,2012,True,0.0,0.0,0.0,0.0,0.0,0.6,The,0.0,21,0.0
47,2013,2013,True,0.0,0.0,0.0,0.0,0.0,0.6, total,0.0,22,0.0
47,2014,2014,True,0.0,0.0,0.0,0.0,0.0,0.6, amount,0.0,23,0.0
47,2015,2015,True,1.0974150202947678e-11,0.0,0.0,0.0,0.0,0.6, John,0.0,0,-957.8041590411278
47,2016,2016,True,0.0,0.0,0.0,0.0,0.0,0.6, spent,0.0,1,0.0
47,2017,2017,True,0.0,0.0,0.0,0.0,0.0,0.6, on,0.0,2,0.0
47,2018,2018,True,0.0,0.0,0.0,0.0,0.0,0.6, ties,0.0,3,0.0
47,2019,2019,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,4,0.0
47,2020,2020,True,0.0,0.0,0.0,0.0,0.0,0.6, \,0.0,5,0.0
47,2021,2021,True,0.0,0.0,0.0,0.0,0.0,0.6,boxed,0.0,6,0.0
47,2022,2022,True,0.0,0.0,0.0,0.0,0.0,0.6,{,0.0,7,0.0
47,2023,2023,True,0.0,0.0,0.0,0.0,0.0,0.6,8,0.0,8,0.0
47,2024,2024,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,9,0.0
47,2025,2025,True,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,10,0.0
47,2026,2026,True,0.0,0.0,0.0,0.0,0.0,0.6,}.\n,0.0,11,0.0
48,0,0,False,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,1,0.0
48,1,1,False,0.0,0.0,0.0,0.0,0.0,0.6,You,0.0,2,0.0
48,2,2,False,0.0,0.0,0.0,0.0,0.0,0.6, can,0.0,3,0.0
48,3,3,False,0.0,0.0,0.0,0.0,0.0,0.6, use,0.0,4,0.0
48,4,4,False,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,5,0.0
48,5,5,False,0.0,0.0,0.0,0.0,0.0,0.6, fact,0.0,6,0.0
48,6,6,False,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,7,0.0
48,7,7,False,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,8,0.0
48,8,8,False,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,9,0.0
48,9,9,False,0.0,0.0,0.0,0.0,0.0,0.6, foot,0.0,10,0.0
48,10,10,False,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,11,0.0
48,11,11,False,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,12,0.0
48,12,12,False,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,13,0.0
48,13,13,False,0.0,0.0,0.0,0.0,0.0,0.6,2,0.0,14,0.0
48,14,14,False,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,15,0.0
48,15,15,False,0.0,0.0,0.0,0.0,0.0,0.6,.\n,0.0,16,0.0
48,16,16,False,0.0,0.0,0.0,0.0,0.0,0.6,Alright,0.0,17,0.0
48,17,17,False,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,18,0.0
48,18,18,False,0.0,0.0,0.0,0.0,0.0,0.6, so,0.0,19,0.0
48,19,19,False,0.0,0.0,0.0,0.0,0.0,0.6, Tracy,0.0,20,0.0
48,20,20,False,0.0,0.0,0.0,0.0,0.0,0.6, has,0.0,21,0.0
48,21,21,False,0.0,0.0,0.0,0.0,0.0,0.6, a,0.0,22,0.0
48,22,22,False,0.0,0.0,0.0,0.0,0.0,0.6, piece,0.0,23,0.0
48,23,23,False,1.0075999451056702e-11,0.0,0.0,0.0,0.0,0.6, of,0.0,0,-979.8889826495263
48,24,24,False,0.0,0.0,0.0,0.0,0.0,0.6, wire,0.0,1,0.0
48,25,25,False,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,2,0.0
48,26,26,False,0.0,0.0,0.0,0.0,0.0,0.6,'s,0.0,3,0.0
48,27,27,False,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,4,0.0
48,28,28,False,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,5,0.0
48,29,29,False,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,6,0.0
48,30,30,False,0.0,0.0,0.0,0.0,0.0,0.6, long,0.0,7,0.0
48,31,31,False,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,8,0.0
48,32,32,False,0.0,0.0,0.0,0.0,0.0,0.6, She,0.0,9,0.0
48,33,33,False,0.0,0.0,0.0,0.0,0.0,0.6, wants,0.0,10,0.0
48,34,34,False,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,11,0.0
48,35,35,False,0.0,0.0,0.0,0.0,0.0,0.6, cut,0.0,12,0.0
48,36,36,False,0.0,0.0,0.0,0.0,0.0,0.6, this,0.0,13,0.0
48,37,37,False,0.0,0.0,0.0,0.0,0.0,0.6, wire,0.0,14,0.0
48,38,38,False,0.0,0.0,0.0,0.0,0.0,0.6, into,0.0,15,0.0
48,39,39,False,0.0,0.0,0.0,0.0,0.0,0.6, smaller,0.0,16,0.0
48,40,40,False,0.0,0.0,0.0,0.0,0.0,0.6, pieces,0.0,17,0.0
48,41,41,False,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,18,0.0
48,42,42,False,0.0,0.0,0.0,0.0,0.0,0.6, each,0.0,19,0.0
48,43,43,False,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,20,0.0
48,44,44,False,0.0,0.0,0.0,0.0,0.0,0.6,6,0.0,21,0.0
48,45,45,False,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,22,0.0
48,46,46,False,0.0,0.0,0.0,0.0,0.0,0.6, long,0.0,23,0.0
48,47,47,False,1.3086800853145582e-12,0.0,0.0,0.0,0.0,0.6,.,0.0,0,-1759.377431746206
48,48,48,False,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,1,0.0
48,49,49,False,0.0,0.0,0.0,0.0,0.0,0.6, need,0.0,2,0.0
48,50,50,False,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,3,0.0
48,51,51,False,0.0,0.0,0.0,0.0,0.0,0.6, figure,0.0,4,0.0
48,52,52,False,0.0,0.0,0.0,0.0,0.0,0.6, out,0.0,5,0.0
48,53,53,False,0.0,0.0,0.0,0.0,0.0,0.6, how,0.0,6,0.0
48,54,54,False,0.0,0.0,0.0,0.0,0.0,0.6, many,0.0,7,0.0
48,55,55,False,0.0,0.0,0.0,0.0,0.0,0.6, pieces,0.0,8,0.0
48,56,56,False,0.0,0.0,0.0,0.0,0.0,0.6, she,0.0,9,0.0
48,57,57,False,0.0,0.0,0.0,0.0,0.0,0.6, will,0.0,10,0.0
48,58,58,False,0.0,0.0,0.0,0.0,0.0,0.6, have,0.0,11,0.0
48,59,59,False,0.0,0.0,0.0,0.0,0.0,0.6, after,0.0,12,0.0
48,60,60,False,0.0,0.0,0.0,0.0,0.0,0.6, cutting,0.0,13,0.0
48,61,61,False,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,14,0.0
48,62,62,False,0.0,0.0,0.0,0.0,0.0,0.6,First,0.0,15,0.0
48,63,63,False,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,16,0.0
48,64,64,False,0.0,0.0,0.0,0.0,0.0,0.6, let,0.0,17,0.0
48,65,65,False,0.0,0.0,0.0,0.0,0.0,0.6, me,0.0,18,0.0
48,66,66,False,0.0,0.0,0.0,0.0,0.0,0.6, make,0.0,19,0.0
48,67,67,False,0.0,0.0,0.0,0.0,0.0,0.6, sure,0.0,20,0.0
48,68,68,False,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,21,0.0
48,69,69,False,0.0,0.0,0.0,0.0,0.0,0.6, understand,0.0,22,0.0
48,70,70,False,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,23,0.0
48,71,71,False,2.4988276669143697e-12,0.0,0.0,0.0,0.0,0.6, problem,0.0,0,-1448.3755396563622
48,72,72,False,0.0,0.0,0.0,0.0,0.0,0.6, correctly,0.0,1,0.0
48,73,73,False,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,2,0.0
48,74,74,False,0.0,0.0,0.0,0.0,0.0,0.6, She,0.0,3,0.0
48,75,75,False,0.0,0.0,0.0,0.0,0.0,0.6, starts,0.0,4,0.0
48,76,76,False,0.0,0.0,0.0,0.0,0.0,0.6, with,0.0,5,0.0
48,77,77,False,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,6,0.0
48,78,78,False,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,7,0.0
48,79,79,False,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,8,0.0
48,80,80,True,0.0,0.0,0.0,0.0,0.0,0.6, of,0.0,9,0.0
48,81,81,True,0.0,0.0,0.0,0.0,0.0,0.6, wire,0.0,10,0.0
48,82,82,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,11,0.0
48,83,83,True,0.0,0.0,0.0,0.0,0.0,0.6, and,0.0,12,0.0
48,84,84,True,0.0,0.0,0.0,0.0,0.0,0.6, she,0.0,13,0.0
48,85,85,True,0.0,0.0,0.0,0.0,0.0,0.6, cuts,0.0,14,0.0
48,86,86,True,0.0,0.0,0.0,0.0,0.0,0.6, it,0.0,15,0.0
48,87,87,True,0.0,0.0,0.0,0.0,0.0,0.6, into,0.0,16,0.0
48,88,88,True,0.0,0.0,0.0,0.0,0.0,0.6, sections,0.0,17,0.0
48,89,89,True,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,18,0.0
48,90,90,True,0.0,0.0,0.0,0.0,0.0,0.6, are,0.0,19,0.0
48,91,91,True,0.0,0.0,0.0,0.0,0.0,0.6, each,0.0,20,0.0
48,92,92,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,21,0.0
48,93,93,True,0.0,0.0,0.0,0.0,0.0,0.6,6,0.0,22,0.0
48,94,94,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,23,0.0
48,95,95,True,2.046333807332877e-12,0.0,0.0,0.0,0.0,0.6, long,0.0,0,-1536.5637720782372
48,96,96,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,1,0.0
48,97,97,True,0.0,0.0,0.0,0.0,0.0,0.6, Each,0.0,2,0.0
48,98,98,True,0.0,0.0,0.0,0.0,0.0,0.6, of,0.0,3,0.0
48,99,99,True,0.0,0.0,0.0,0.0,0.0,0.6, these,0.0,4,0.0
48,100,100,True,0.0,0.0,0.0,0.0,0.0,0.6, sections,0.0,5,0.0
48,101,101,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,6,0.0
48,102,102,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,7,0.0
48,103,103,True,0.0,0.0,0.0,0.0,0.0,0.6,6,0.0,8,0.0
48,104,104,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,9,0.0
48,105,105,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,10,0.0
48,106,106,True,0.0,0.0,0.0,0.0,0.0,0.6, and,0.0,11,0.0
48,107,107,True,0.0,0.0,0.0,0.0,0.0,0.6, she,0.0,12,0.0
48,108,108,True,0.0,0.0,0.0,0.0,0.0,0.6, wants,0.0,13,0.0
48,109,109,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,14,0.0
48,110,110,True,0.0,0.0,0.0,0.0,0.0,0.6, know,0.0,15,0.0
48,111,111,True,0.0,0.0,0.0,0.0,0.0,0.6, how,0.0,16,0.0
48,112,112,True,0.0,0.0,0.0,0.0,0.0,0.6, many,0.0,17,0.0
48,113,113,True,0.0,0.0,0.0,0.0,0.0,0.6, such,0.0,18,0.0
48,114,114,True,0.0,0.0,0.0,0.0,0.0,0.6, sections,0.0,19,0.0
48,115,115,True,0.0,0.0,0.0,0.0,0.0,0.6, she,0.0,20,0.0
48,116,116,True,0.0,0.0,0.0,0.0,0.0,0.6, can,0.0,21,0.0
48,117,117,True,0.0,0.0,0.0,0.0,0.0,0.6, get,0.0,22,0.0
48,118,118,True,0.0,0.0,0.0,0.0,0.0,0.6, from,0.0,23,0.0
48,119,119,True,2.0753168269601372e-12,0.0,0.0,0.0,0.0,0.6, the,0.0,0,-1530.1407984454247
48,120,120,True,0.0,0.0,0.0,0.0,0.0,0.6, original,0.0,1,0.0
48,121,121,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,2,0.0
48,122,122,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,3,0.0
48,123,123,True,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,4,0.0
48,124,124,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,5,0.0
48,125,125,True,0.0,0.0,0.0,0.0,0.0,0.6,Hmm,0.0,6,0.0
48,126,126,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,7,0.0
48,127,127,True,0.0,0.0,0.0,0.0,0.0,0.6, okay,0.0,8,0.0
48,128,128,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,9,0.0
48,129,129,True,0.0,0.0,0.0,0.0,0.0,0.6, So,0.0,10,0.0
48,130,130,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,11,0.0
48,131,131,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,12,0.0
48,132,132,True,0.0,0.0,0.0,0.0,0.0,0.6, solve,0.0,13,0.0
48,133,133,True,0.0,0.0,0.0,0.0,0.0,0.6, this,0.0,14,0.0
48,134,134,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,15,0.0
48,135,135,True,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,16,0.0
48,136,136,True,0.0,0.0,0.0,0.0,0.0,0.6, think,0.0,17,0.0
48,137,137,True,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,18,0.0
48,138,138,True,0.0,0.0,0.0,0.0,0.0,0.6, need,0.0,19,0.0
48,139,139,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,20,0.0
48,140,140,True,0.0,0.0,0.0,0.0,0.0,0.6, convert,0.0,21,0.0
48,141,141,False,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,22,0.0
48,142,142,True,0.0,0.0,0.0,0.0,0.0,0.6, units,0.0,23,0.0
48,143,143,True,7.197983173099959e-12,0.0,0.0,0.0,0.0,0.6, so,0.0,0,-1073.2422388751122
48,144,144,True,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,1,0.0
48,145,145,True,0.0,0.0,0.0,0.0,0.0,0.6, they,0.0,2,0.0
48,146,146,True,0.0,0.0,0.0,0.0,0.0,0.6, are,0.0,3,0.0
48,147,147,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,4,0.0
48,148,148,True,0.0,0.0,0.0,0.0,0.0,0.6, same,0.0,5,0.0
48,149,149,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,6,0.0
48,150,150,True,0.0,0.0,0.0,0.0,0.0,0.6, The,0.0,7,0.0
48,151,151,True,0.0,0.0,0.0,0.0,0.0,0.6, original,0.0,8,0.0
48,152,152,True,0.0,0.0,0.0,0.0,0.0,0.6, wire,0.0,9,0.0
48,153,153,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,10,0.0
48,154,154,True,0.0,0.0,0.0,0.0,0.0,0.6, given,0.0,11,0.0
48,155,155,True,0.0,0.0,0.0,0.0,0.0,0.6, in,0.0,12,0.0
48,156,156,True,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,13,0.0
48,157,157,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,14,0.0
48,158,158,True,0.0,0.0,0.0,0.0,0.0,0.6, and,0.0,15,0.0
48,159,159,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,16,0.0
48,160,160,True,0.0,0.0,0.0,0.0,0.0,0.6, pieces,0.0,17,0.0
48,161,161,True,0.0,0.0,0.0,0.0,0.0,0.6, she,0.0,18,0.0
48,162,162,True,0.0,0.0,0.0,0.0,0.0,0.6,'s,0.0,19,0.0
48,163,163,True,0.0,0.0,0.0,0.0,0.0,0.6, cutting,0.0,20,0.0
48,164,164,True,0.0,0.0,0.0,0.0,0.0,0.6, are,0.0,21,0.0
48,165,165,True,0.0,0.0,0.0,0.0,0.0,0.6, in,0.0,22,0.0
48,166,166,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,23,0.0
48,167,167,True,3.2911722527148965e-12,0.0,0.0,0.0,0.0,0.6,",",0.0,0,-1336.8448694903466
48,168,168,True,0.0,0.0,0.0,0.0,0.0,0.6, so,0.0,1,0.0
48,169,169,True,0.0,0.0,0.0,0.0,0.0,0.6, it,0.0,2,0.0
48,170,170,True,0.0,0.0,0.0,0.0,0.0,0.6, makes,0.0,3,0.0
48,171,171,True,0.0,0.0,0.0,0.0,0.0,0.6, sense,0.0,4,0.0
48,172,172,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,5,0.0
48,173,173,True,0.0,0.0,0.0,0.0,0.0,0.6, convert,0.0,6,0.0
48,174,174,True,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,7,0.0
48,175,175,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,8,0.0
48,176,176,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,9,0.0
48,177,177,True,0.0,0.0,0.0,0.0,0.0,0.6, or,0.0,10,0.0
48,178,178,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,11,0.0
48,179,179,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,12,0.0
48,180,180,True,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,13,0.0
48,181,181,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,14,0.0
48,182,182,True,0.0,0.0,0.0,0.0,0.0,0.6, Let,0.0,15,0.0
48,183,183,True,0.0,0.0,0.0,0.0,0.0,0.6, me,0.0,16,0.0
48,184,184,True,0.0,0.0,0.0,0.0,0.0,0.6, think,0.0,17,0.0
48,185,185,True,0.0,0.0,0.0,0.0,0.0,0.6, about,0.0,18,0.0
48,186,186,True,0.0,0.0,0.0,0.0,0.0,0.6, which,0.0,19,0.0
48,187,187,True,0.0,0.0,0.0,0.0,0.0,0.6, would,0.0,20,0.0
48,188,188,True,0.0,0.0,0.0,0.0,0.0,0.6, be,0.0,21,0.0
48,189,189,True,0.0,0.0,0.0,0.0,0.0,0.6, easier,0.0,22,0.0
48,190,190,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,23,0.0
48,191,191,True,7.260174379172902e-12,0.0,0.0,0.0,0.0,0.6,I,0.0,0,-1070.7210138995263
48,192,192,True,0.0,0.0,0.0,0.0,0.0,0.6, know,0.0,1,0.0
48,193,193,True,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,2,0.0
48,194,194,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,3,0.0
48,195,195,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,4,0.0
48,196,196,True,0.0,0.0,0.0,0.0,0.0,0.6, foot,0.0,5,0.0
48,197,197,True,0.0,0.0,0.0,0.0,0.0,0.6, is,0.0,6,0.0
48,198,198,True,0.0,0.0,0.0,0.0,0.0,0.6, equal,0.0,7,0.0
48,199,199,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,8,0.0
48,200,200,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,9,0.0
48,201,201,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,10,0.0
48,202,202,True,0.0,0.0,0.0,0.0,0.0,0.6,2,0.0,11,0.0
48,203,203,False,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,12,0.0
48,204,204,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,13,0.0
48,205,205,True,0.0,0.0,0.0,0.0,0.0,0.6, So,0.0,14,0.0
48,206,206,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,15,0.0
48,207,207,True,0.0,0.0,0.0,0.0,0.0,0.6, if,0.0,16,0.0
48,208,208,True,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,17,0.0
48,209,209,True,0.0,0.0,0.0,0.0,0.0,0.6, have,0.0,18,0.0
48,210,210,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,19,0.0
48,211,211,True,0.0,0.0,0.0,0.0,0.0,0.6,4,0.0,20,0.0
48,212,212,True,0.0,0.0,0.0,0.0,0.0,0.6, feet,0.0,21,0.0
48,213,213,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,22,0.0
48,214,214,True,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,23,0.0
48,215,215,True,1.510316082440184e-12,0.0,0.0,0.0,0.0,0.6, can,0.0,0,-1683.8214014727685
48,216,216,True,0.0,0.0,0.0,0.0,0.0,0.6, convert,0.0,1,0.0
48,217,217,True,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,2,0.0
48,218,218,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,3,0.0
48,219,219,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,4,0.0
48,220,220,True,0.0,0.0,0.0,0.0,0.0,0.6, by,0.0,5,0.0
48,221,221,True,0.0,0.0,0.0,0.0,0.0,0.6, multiplying,0.0,6,0.0
48,222,222,True,0.0,0.0,0.0,0.0,0.0,0.6, by,0.0,7,0.0
48,223,223,True,0.0,0.0,0.0,0.0,0.0,0.6, ,0.0,8,0.0
48,224,224,True,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,9,0.0
48,225,225,True,0.0,0.0,0.0,0.0,0.0,0.6,2,0.0,10,0.0
48,226,226,True,0.0,0.0,0.0,0.0,0.0,0.6,.,0.0,11,0.0
48,227,227,True,0.0,0.0,0.0,0.0,0.0,0.6, That,0.0,12,0.0
48,228,228,True,0.0,0.0,0.0,0.0,0.0,0.6, should,0.0,13,0.0
48,229,229,True,0.0,0.0,0.0,0.0,0.0,0.6, give,0.0,14,0.0
48,230,230,True,0.0,0.0,0.0,0.0,0.0,0.6, me,0.0,15,0.0
48,231,231,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,16,0.0
48,232,232,True,0.0,0.0,0.0,0.0,0.0,0.6, total,0.0,17,0.0
48,233,233,True,0.0,0.0,0.0,0.0,0.0,0.6, length,0.0,18,0.0
48,234,234,True,0.0,0.0,0.0,0.0,0.0,0.6, in,0.0,19,0.0
48,235,235,True,0.0,0.0,0.0,0.0,0.0,0.6, inches,0.0,20,0.0
48,236,236,True,0.0,0.0,0.0,0.0,0.0,0.6,",",0.0,21,0.0
48,237,237,True,0.0,0.0,0.0,0.0,0.0,0.6, which,0.0,22,0.0
48,238,238,True,0.0,0.0,0.0,0.0,0.0,0.6, I,0.0,23,0.0
48,239,239,True,7.173454319909839e-13,0.0,0.0,0.0,0.0,0.6, can,0.0,0,-2126.3566797930807
48,240,240,True,0.0,0.0,0.0,0.0,0.0,0.6, then,0.0,1,0.0
48,241,241,True,0.0,0.0,0.0,0.0,0.0,0.6, divide,0.0,2,0.0
48,242,242,True,0.0,0.0,0.0,0.0,0.0,0.6, by,0.0,3,0.0
48,243,243,True,0.0,0.0,0.0,0.0,0.0,0.6, the,0.0,4,0.0
48,244,244,True,0.0,0.0,0.0,0.0,0.0,0.6, length,0.0,5,0.0
48,245,245,True,0.0,0.0,0.0,0.0,0.0,0.6, of,0.0,6,0.0
48,246,246,True,0.0,0.0,0.0,0.0,0.0,0.6, each,0.0,7,0.0
48,247,247,True,0.0,0.0,0.0,0.0,0.0,0.6, piece,0.0,8,0.0
48,248,248,True,0.0,0.0,0.0,0.0,0.0,0.6, to,0.0,9,0.0
48,249,249,True,0.0,0.0,0.0,0.0,0.0,0.6, find,0.0,10,0.0
48,250,250,True,0.0,0.0,0.0,0.0,0.0,0.6, out,0.0,11,0.0
48,251,251,True,0.0,0.0,0.0,0.0,0.0,0.6, how,0.0,12,0.0
48,252,252,True,0.0,0.0,0.0,0.0,0.0,0.6, many,0.0,13,0.0
48,253,253,True,0.0,0.0,0.0,0.0,0.0,0.6, pieces,0.0,14,0.0
48,254,254,True,0.0,0.0,0.0,0.0,0.0,0.6, she,0.0,15,0.0
48,255,255,True,0.0,0.0,0.0,0.0,0.0,0.6, can,0.0,16,0.0
48,256,256,True,0.0,0.0,0.0,0.0,0.0,0.6, get,0.0,17,0.0
48,257,257,True,0.0,0.0,0.0,0.0,0.0,0.6,.\n\n,0.0,18,0.0
48,258,258,True,0.0,0.0,0.0,0.0,0.0,0.6,Let,0.0,19,0.0
48,259,259,True,0.0,0.0,0.0,0.0,0.0,0.6, me,0.0,20,0.0
48,260,260,True,0.0,0.0,0.0,0.0,0.0,0.6, write,0.0,21,0.0
48,261,261,True,0.0,0.0,0.0,0.0,0.0,0.6, that,0.0,22,0.0
48,262,262,True,0.0,0.0,0.0,0.0,0.0,0.6, down,0.0,23,0.0
48,263,263,True,1.2641956225081847e-12,0.0,0.0,0.0,0.0,0.6, step,0.0,0,-1778.239248152456
48,264,264,True,0.0,0.0,0.0,0.0,0.0,0.6, by,0.0,1,0.0
48,265,265,False,0.0,0.0,0.0,0.0,0.0,0.6, step,0.0,2,0.0
